year,Seasons,Districts,Crop_Type,Production,Arable_Size
2021,Season A,Rulindo,Other crops,23819.95552,1805.714028
2021,Season A,Gakenke,Maize,18428.33642,11195.15
2021,Season A,Gakenke,Sorghum,73.99271713,47.48663
2021,Season A,Gakenke,Paddy rice,209.4709684,103.5822
2021,Season A,Gakenke,Wheat,78.31618647,139.0803
2021,Season A,Gakenke,Other Cereals,375.4582842,500.5375
2021,Season A,Gakenke,Cassava,13565.10798,6856.741
2021,Season A,Gakenke,Sweet potatoes,51055.70569,8205.917
2021,Season A,Gakenke,Irish potatoes,6418.109449,1157.193
2021,Season A,Gakenke,Yams & Taro,8610.993818,1331.586
2021,Season A,Gakenke,Cooking Banana,13933.13602,2658.134
2021,Season A,Gakenke,Dessert banana,6703.896763,2012.83
2021,Season A,Gakenke,Banana for beer,47370.35461,9605.602
2021,Season A,Gakenke,Legumes and Pulses,7735.964837,9927.2914
2021,Season A,Gakenke,Bush bean,1000.815364,1977.656
2021,Season A,Gakenke,Small red bean,NA,NA
2021,Season A,Gakenke,Climbing bean,5843.265699,6563.125
2021,Season A,Gakenke,Peas,427.5190862,553.7297
2021,Season A,Gakenke,Ground nuts,67.75066212,94.3798
2021,Season A,Gakenke,Soya beans,396.6140265,738.4009
2021,Season A,Gakenke,Vegetables,3333.08828,488.616543
2021,Season A,Gakenke,Fruits,2361.445274,415.5983
2021,Season A,Gakenke,Fodder crops,3053.130835,182.6706
2021,Season A,Gakenke,Other crops,2279.975932,2098.7105
2021,Season A,Musanze,Maize,12023.48773,7336.826
2021,Season A,Musanze,Sorghum,3019.150136,1948.578
2021,Season A,Musanze,Paddy rice,NA,NA
2021,Season A,Musanze,Wheat,1160.917913,982.0386
2021,Season A,Musanze,Other Cereals,7.433022372,25.32112
2021,Season A,Musanze,Cassava,161.3067504,219.2515
2021,Season A,Musanze,Sweet potatoes,16892.49919,2287.081
2021,Season A,Musanze,Irish potatoes,52462.05378,3967.638
2021,Season A,Musanze,Yams & Taro,447.8430502,153.3572
2021,Season A,Musanze,Cooking Banana,4667.217463,903.3491
2021,Season A,Musanze,Dessert banana,787.7057641,435.5384
2021,Season A,Musanze,Banana for beer,3610.108833,883.146
2021,Season A,Musanze,Legumes and Pulses,6487.656672,6742.46658
2021,Season A,Musanze,Bush bean,147.7587172,349.4315
2021,Season A,Musanze,Small red bean,NA,NA
2021,Season A,Musanze,Climbing bean,6206.344251,6197.191
2021,Season A,Musanze,Peas,116.8435493,172.7611
2021,Season A,Musanze,Ground nuts,NA,NA
2021,Season A,Musanze,Soya beans,16.71015471,23.08298
2021,Season A,Musanze,Vegetables,5225.685383,822.87659
2021,Season A,Musanze,Fruits,466.2986312,312.4627
2021,Season A,Musanze,Fodder crops,1051.283319,159.39261
2021,Season A,Musanze,Other crops,5624.734157,2633.4636
2021,Season A,Burera,Maize,20650.22224,9888.111
2021,Season A,Burera,Sorghum,1719.615708,1310.435
2021,Season A,Burera,Paddy rice,NA,NA
2021,Season A,Burera,Wheat,1064.721209,725.3818
2021,Season A,Burera,Other Cereals,20.00728817,33.75138
2021,Season A,Burera,Cassava,445.8506482,182.5807
2021,Season A,Burera,Sweet potatoes,25085.75703,2702.365
2021,Season A,Burera,Irish potatoes,59670.97986,5522.626
2021,Season A,Burera,Yams & Taro,296.4323285,44.43931
2021,Season A,Burera,Cooking Banana,4302.859167,1469.916
2021,Season A,Burera,Dessert banana,195.6775859,94.43836
2021,Season A,Burera,Banana for beer,3123.044512,1411.741
2021,Season A,Burera,Legumes and Pulses,9274.238548,12938.5525
2021,Season A,Burera,Bush bean,312.7987246,568.9515
2021,Season A,Burera,Small red bean,NA,NA
2021,Season A,Burera,Climbing bean,7753.569017,10615.05
2021,Season A,Burera,Peas,1207.870807,1754.551
2021,Season A,Burera,Ground nuts,NA,NA
2021,Season A,Burera,Soya beans,NA,NA
2021,Season A,Burera,Vegetables,2094.580185,300.29812
2021,Season A,Burera,Fruits,35.72634808,145.84401
2021,Season A,Burera,Fodder crops,2514.954415,174.4023
2021,Season A,Burera,Other crops,NA,NA
2021,Season A,Gicumbi,Maize,6369.442132,4578.70902
2021,Season A,Gicumbi,Sorghum,118.5085315,133.7866
2021,Season A,Gicumbi,Paddy rice,NA,NA
2021,Season A,Gicumbi,Wheat,114.9064038,187.667383
2021,Season A,Gicumbi,Other Cereals,NA,NA
2021,Season A,Gicumbi,Cassava,8083.242012,3429.81
2021,Season A,Gicumbi,Sweet potatoes,63079.9732,7032.073
2021,Season A,Gicumbi,Irish potatoes,26028.16593,2886.3001
2021,Season A,Gicumbi,Yams & Taro,400.5246117,76.93341
2021,Season A,Gicumbi,Cooking Banana,9816.454016,2480.212
2021,Season A,Gicumbi,Dessert banana,3013.594153,1653.925
2021,Season A,Gicumbi,Banana for beer,5465.864762,2195.932
2021,Season A,Gicumbi,Legumes and Pulses,17598.50573,22492.72857
2021,Season A,Gicumbi,Bush bean,3997.802351,7018.281
2021,Season A,Gicumbi,Small red bean,NA,NA
2021,Season A,Gicumbi,Climbing bean,12319.76029,13455.9072
2021,Season A,Gicumbi,Peas,1026.300437,1562.128568
2021,Season A,Gicumbi,Ground nuts,175.2026034,294.0383
2021,Season A,Gicumbi,Soya beans,79.44004955,162.3735
2021,Season A,Gicumbi,Vegetables,4948.328829,715.021791
2021,Season A,Gicumbi,Fruits,701.5440141,733.53558
2021,Season A,Gicumbi,Fodder crops,11508.80661,847.788599
2021,Season A,Gicumbi,Other crops,24.40735706,367.9213
2021,Season A,Rwamagana,Maize,15341.39393,10209.6251
2021,Season A,Rwamagana,Sorghum,NA,NA
2021,Season A,Rwamagana,Paddy rice,1090.683,362.9327
2021,Season A,Rwamagana,Wheat,NA,NA
2021,Season A,Rwamagana,Other Cereals,20.51800449,41.42601
2021,Season A,Rwamagana,Cassava,21768.35258,4766.752581
2021,Season A,Rwamagana,Sweet potatoes,14251.20153,2253.728588
2021,Season A,Rwamagana,Irish potatoes,6272.27843,1033.073502
2021,Season A,Rwamagana,Yams & Taro,549.8435525,194.4487564
2021,Season A,Rwamagana,Cooking Banana,55608.06936,8497.28132
2021,Season A,Rwamagana,Dessert banana,7797.190047,2037.892308
2021,Season A,Rwamagana,Banana for beer,12848.1114,3364.017462
2021,Season A,Rwamagana,Legumes and Pulses,13016.70645,21294.01967
2021,Season A,Rwamagana,Bush bean,11973.48357,18840.19317
2021,Season A,Rwamagana,Small red bean,NA,NA
2021,Season A,Rwamagana,Climbing bean,335.5796247,396.653514
2021,Season A,Rwamagana,Peas,89.08805716,129.4211003
2021,Season A,Rwamagana,Ground nuts,510.7427206,1634.024656
2021,Season A,Rwamagana,Soya beans,107.8124842,293.72723
2021,Season A,Rwamagana,Vegetables,5897.115477,979.2751271
2021,Season A,Rwamagana,Fruits,346.8827914,490.0432719
2021,Season A,Rwamagana,Fodder crops,6145.321163,356.528106
2021,Season A,Rwamagana,Other crops,821.3704756,1298.564059
2021,Season A,Nyagatare,Maize,47678.8379,26574.717
2021,Season A,Nyagatare,Sorghum,25232.41357,15223.07201
2021,Season A,Nyagatare,Paddy rice,6452.75,1536.623
2021,Season A,Nyagatare,Wheat,NA,NA
2021,Season A,Nyagatare,Other Cereals,154.7660989,165.2972
2021,Season A,Nyagatare,Cassava,19276.85875,3929.968209
2021,Season A,Nyagatare,Sweet potatoes,8195.388414,1851.48219
2021,Season A,Nyagatare,Irish potatoes,3457.737089,523.204122
2021,Season A,Nyagatare,Yams & Taro,29.07638207,15.46144
2021,Season A,Nyagatare,Cooking Banana,52559.6162,6699.42484
2021,Season A,Nyagatare,Dessert banana,5304.289254,1254.272035
2021,Season A,Nyagatare,Banana for beer,18278.11408,3320.091619
2021,Season A,Nyagatare,Legumes and Pulses,16254.7903,22381.04764
2021,Season A,Nyagatare,Bush bean,13387.24309,18003.2339
2021,Season A,Nyagatare,Small red bean,NA,NA
2021,Season A,Nyagatare,Climbing bean,1447.861974,1931.49723
2021,Season A,Nyagatare,Peas,165.7204945,265.378917
2021,Season A,Nyagatare,Ground nuts,835.6865257,1545.589
2021,Season A,Nyagatare,Soya beans,418.2782109,635.348589
2021,Season A,Nyagatare,Vegetables,3572.403672,744.089938
2021,Season A,Nyagatare,Fruits,277.0599845,130.185235
2021,Season A,Nyagatare,Fodder crops,118.27356,15.5576652
2021,Season A,Nyagatare,Other crops,7527.742218,332.0305923
2021,Season A,Gatsibo,Maize,28704.36839,17825.1158
2021,Season A,Gatsibo,Sorghum,3495.932003,3588.520942
2021,Season A,Gatsibo,Paddy rice,4652.573886,1472.65125
2021,Season A,Gatsibo,Wheat,NA,NA
2021,Season A,Gatsibo,Other Cereals,87.39854297,192.81114
2021,Season A,Gatsibo,Cassava,21751.02605,6425.588213
2021,Season A,Gatsibo,Sweet potatoes,21151.98147,2837.353407
2021,Season A,Gatsibo,Irish potatoes,11600.62864,2269.889785
2021,Season A,Gatsibo,Yams & Taro,186.4306051,82.27483
2021,Season A,Gatsibo,Cooking Banana,72580.99108,13356.67747
2021,Season A,Gatsibo,Dessert banana,10958.07642,2865.574214
2021,Season A,Gatsibo,Banana for beer,31051.38246,7099.09083
2021,Season A,Gatsibo,Legumes and Pulses,16544.16644,26514.42551
2021,Season A,Gatsibo,Bush bean,14085.67234,21468.03089
2021,Season A,Gatsibo,Small red bean,NA,NA
2021,Season A,Gatsibo,Climbing bean,826.602002,1560.481101
2021,Season A,Gatsibo,Peas,53.41493411,91.0594
2021,Season A,Gatsibo,Ground nuts,1054.822066,2434.566117
2021,Season A,Gatsibo,Soya beans,523.6551064,960.288
2021,Season A,Gatsibo,Vegetables,3719.422708,1010.260593
2021,Season A,Gatsibo,Fruits,1329.989349,310.6730058
2021,Season A,Gatsibo,Fodder crops,40.73091,3.5499056
2021,Season A,Gatsibo,Other crops,117.3319214,3118.749372
2021,Season A,Kayonza,Maize,22279.96024,14713.5886
2021,Season A,Kayonza,Sorghum,2890.321082,2276.549472
2021,Season A,Kayonza,Paddy rice,5876.081,1407.427
2021,Season A,Kayonza,Wheat,0.26599,0.5319709
2021,Season A,Kayonza,Other Cereals,499.6903655,684.2038
2021,Season A,Kayonza,Cassava,62691.00376,14294.97509
2021,Season A,Kayonza,Sweet potatoes,13349.46662,2135.366899
2021,Season A,Kayonza,Irish potatoes,6699.526525,1917.395368
2021,Season A,Kayonza,Yams & Taro,1141.17916,209.0344227
2021,Season A,Kayonza,Cooking Banana,43604.66831,8495.14904
2021,Season A,Kayonza,Dessert banana,4872.944133,1555.22163
2021,Season A,Kayonza,Banana for beer,9604.533283,3074.263865
2021,Season A,Kayonza,Legumes and Pulses,15313.37393,21303.2246
2021,Season A,Kayonza,Bush bean,14473.25411,19406.08739
2021,Season A,Kayonza,Small red bean,NA,NA
2021,Season A,Kayonza,Climbing bean,211.5442437,312.2239
2021,Season A,Kayonza,Peas,84.4456474,180.77424
2021,Season A,Kayonza,Ground nuts,481.7596695,1248.050632
2021,Season A,Kayonza,Soya beans,62.37025789,156.08844
2021,Season A,Kayonza,Vegetables,7349.565857,804.9653465
2021,Season A,Kayonza,Fruits,472.1743185,714.0411823
2021,Season A,Kayonza,Fodder crops,2545.52045,121.58123
2021,Season A,Kayonza,Other crops,0.04,998.6239592
2021,Season A,Kirehe,Maize,37451.01798,24650.6094
2021,Season A,Kirehe,Sorghum,1933.483875,2272.438
2021,Season A,Kirehe,Paddy rice,5206.387148,1071.2601
2021,Season A,Kirehe,Wheat,NA,NA
2021,Season A,Kirehe,Other Cereals,45.17013416,68.69395
2021,Season A,Kirehe,Cassava,21509.27242,7475.414
2021,Season A,Kirehe,Sweet potatoes,10455.98865,1762.115
2021,Season A,Kirehe,Irish potatoes,6484.01711,1354.952
2021,Season A,Kirehe,Yams & Taro,727.7377875,273.526786
2021,Season A,Kirehe,Cooking Banana,66428.3092,10679.7
2021,Season A,Kirehe,Dessert banana,5408.024187,1600.156
2021,Season A,Kirehe,Banana for beer,28267.08442,6760.597
2021,Season A,Kirehe,Legumes and Pulses,16892.16615,25141.66062
2021,Season A,Kirehe,Bush bean,14874.63612,22208.3724
2021,Season A,Kirehe,Small red bean,NA,NA
2021,Season A,Kirehe,Climbing bean,1365.294273,1656.735
2021,Season A,Kirehe,Peas,183.0792254,242.1206
2021,Season A,Kirehe,Ground nuts,192.8775422,527.1196
2021,Season A,Kirehe,Soya beans,276.2789947,507.31302
2021,Season A,Kirehe,Vegetables,5050.070673,733.32559
2021,Season A,Kirehe,Fruits,622.3262245,67.44496
2021,Season A,Kirehe,Fodder crops,1173.664219,72.98984
2021,Season A,Kirehe,Other crops,15.91817,1034.421413
2021,Season A,Ngoma,Maize,25636.45967,14913.25483
2021,Season A,Ngoma,Sorghum,188.5793564,175.9272
2021,Season A,Ngoma,Paddy rice,3048.977,829.4576
2021,Season A,Ngoma,Wheat,NA,NA
2021,Season A,Ngoma,Other Cereals,81.56511765,259.7229
2021,Season A,Ngoma,Cassava,30443.45666,7818.147029
2021,Season A,Ngoma,Sweet potatoes,19974.74301,3252.333
2021,Season A,Ngoma,Irish potatoes,7929.529087,1508.225014
2021,Season A,Ngoma,Yams & Taro,783.211325,172.9762
2021,Season A,Ngoma,Cooking Banana,60134.60324,11589.20467
2021,Season A,Ngoma,Dessert banana,7680.598184,1884.494906
2021,Season A,Ngoma,Banana for beer,27240.44899,5608.424441
2021,Season A,Ngoma,Legumes and Pulses,12515.46507,20979.83814
2021,Season A,Ngoma,Bush bean,11218.00386,18910.6424
2021,Season A,Ngoma,Small red bean,NA,NA
2021,Season A,Ngoma,Climbing bean,792.9118331,942.844922
2021,Season A,Ngoma,Peas,57.84616451,70.77011
2021,Season A,Ngoma,Ground nuts,271.9733411,649.2450696
2021,Season A,Ngoma,Soya beans,174.7298784,406.335642
2021,Season A,Ngoma,Vegetables,2518.354819,260.2962866
2021,Season A,Ngoma,Fruits,636.5360824,1159.991086
2021,Season A,Ngoma,Fodder crops,4530.622162,399.442699
2021,Season A,Ngoma,Other crops,14,1088.768864
2021,Season A,Bugesera,Maize,17026.48442,10558.8531
2021,Season A,Bugesera,Sorghum,3137.005845,3840.63
2021,Season A,Bugesera,Paddy rice,7064.312566,1656.0287
2021,Season A,Bugesera,Wheat,NA,NA
2021,Season A,Bugesera,Other Cereals,69.97041022,101.69919
2021,Season A,Bugesera,Cassava,15560.96726,7661.37778
2021,Season A,Bugesera,Sweet potatoes,33689.61498,5009.586098
2021,Season A,Bugesera,Irish potatoes,739.1066739,305.7270829
2021,Season A,Bugesera,Yams & Taro,235.2178783,167.318772
2021,Season A,Bugesera,Cooking Banana,22431.499,4440.907629
2021,Season A,Bugesera,Dessert banana,6086.052764,1585.104341
2021,Season A,Bugesera,Banana for beer,15875.88084,4972.892373
2021,Season A,Bugesera,Legumes and Pulses,15871.18664,24247.25902
2021,Season A,Bugesera,Bush bean,14682.96494,21067.5033
2021,Season A,Bugesera,Small red bean,NA,NA
2021,Season A,Bugesera,Climbing bean,62.19170937,108.6054
2021,Season A,Bugesera,Peas,14.54833411,20.2024
2021,Season A,Bugesera,Ground nuts,896.0862471,2436.650836
2021,Season A,Bugesera,Soya beans,215.3954115,614.29708
2021,Season A,Bugesera,Vegetables,5196.856188,553.6104968
2021,Season A,Bugesera,Fruits,402.5144785,370.5415797
2021,Season A,Bugesera,Fodder crops,8828.902184,831.447012
2021,Season A,Bugesera,Other crops,76.33087182,1631.288316
2021,Season B,Nyarugenge,Maize,316.9280358,282.5557
2021,Season B,Nyarugenge,Sorghum,445.1744733,528.9187
2021,Season B,Nyarugenge,Paddy rice,NA,NA
2021,Season B,Nyarugenge,Wheat,NA,NA
2021,Season B,Nyarugenge,Other Cereals,NA,NA
2021,Season B,Nyarugenge,Cassava,2199.538702,755.5435
2021,Season B,Nyarugenge,Sweet potatoes,617.2168431,137.1252
2021,Season B,Nyarugenge,Irish potatoes,153.4549154,59.37796
2021,Season B,Nyarugenge,Yams & Taro,270.0370473,37.24894
2021,Season B,Nyarugenge,Cooking Banana,1810.028595,265.7879
2021,Season B,Nyarugenge,Dessert banana,679.1265805,255.0552
2021,Season B,Nyarugenge,Banana for beer,3763.978761,601.0239
2021,Season B,Nyarugenge,Bush bean,737.4470952,1166.975
2021,Season B,Nyarugenge,Climbing bean,24.44214739,29.59087
2021,Season B,Nyarugenge,Peas,5.260280574,9.750883
2021,Season B,Nyarugenge,Ground nuts,22.09787061,79.77994
2021,Season B,Nyarugenge,Soya beans,89.69272259,210.4631
2021,Season B,Nyarugenge,Vegetables,2266.155935,263.4096
2021,Season B,Nyarugenge,Fruits,71.76340808,46.8712
2021,Season B,Nyarugenge,Fodder crops,301.5621737,55.12939
2021,Season B,Nyarugenge,Other crops,3828,405.71885
2021,Season B,Gasabo,Maize,1178.55406,974.0702
2021,Season B,Gasabo,Sorghum,3718.782909,3604.905
2021,Season B,Gasabo,Paddy rice,883,258.4962
2021,Season B,Gasabo,Wheat,NA,NA
2021,Season B,Gasabo,Other Cereals,NA,NA
2021,Season B,Gasabo,Cassava,4012.190379,2324.407
2021,Season B,Gasabo,Sweet potatoes,5245.255299,928.7516
2021,Season B,Gasabo,Irish potatoes,2353.995148,695.5455
2021,Season B,Gasabo,Yams & Taro,177.0662111,73.04317
2021,Season B,Gasabo,Cooking Banana,6818.090726,880.6442
2021,Season B,Gasabo,Dessert banana,5172.826659,1106.4
2021,Season B,Gasabo,Banana for beer,3825.790386,1140.499
2021,Season B,Gasabo,Bush bean,3448.310613,4620.369
2021,Season B,Gasabo,Climbing bean,228.9615508,290.1549
2021,Season B,Gasabo,Peas,27.51710861,40.78963
2021,Season B,Gasabo,Ground nuts,83.33282497,248.0944
2021,Season B,Gasabo,Soya beans,123.9393956,283.6401
2021,Season B,Gasabo,Vegetables,6696.606944,555.6053
2021,Season B,Gasabo,Fruits,60.27163121,32.39607
2021,Season B,Gasabo,Fodder crops,4165.89786,377.1062
2021,Season B,Gasabo,Other crops,415,518.2869902
2021,Season B,Kicukiro,Maize,540.546581,504.5396
2021,Season B,Kicukiro,Sorghum,932.4842207,790.3157
2021,Season B,Kicukiro,Paddy rice,172.445,26.00278
2021,Season B,Kicukiro,Wheat,NA,NA
2021,Season B,Kicukiro,Other Cereals,NA,NA
2021,Season B,Kicukiro,Cassava,1214.445463,422.721
2021,Season B,Kicukiro,Sweet potatoes,4122.074247,397.303
2021,Season B,Kicukiro,Irish potatoes,181.9720792,48.06226
2021,Season B,Kicukiro,Yams & Taro,372.1232881,66.77261
2021,Season B,Kicukiro,Cooking Banana,2260.871275,297.6337
2021,Season B,Kicukiro,Dessert banana,1360.080951,214.0983
2021,Season B,Kicukiro,Banana for beer,1902.012291,317.6801
2021,Season B,Kicukiro,Bush bean,1076.776362,1448.879
2021,Season B,Kicukiro,Climbing bean,20.3405376,20.07453
2021,Season B,Kicukiro,Peas,6.253718687,11.34545
2021,Season B,Kicukiro,Ground nuts,31.11019069,62.45085
2021,Season B,Kicukiro,Soya beans,152.0547838,181.3282
2021,Season B,Kicukiro,Vegetables,728.1251441,50.73555
2021,Season B,Kicukiro,Fruits,40.23958187,35.42542
2021,Season B,Kicukiro,Fodder crops,1028.524075,49.37165
2021,Season B,Kicukiro,Other crops,369,838.8550635
2021,Season B,Nyanza,Maize,2352.058657,2095.252
2021,Season B,Nyanza,Sorghum,4669.051313,4179.113
2021,Season B,Nyanza,Paddy rice,2035.119953,597.9583
2021,Season B,Nyanza,Wheat,NA,NA
2021,Season B,Nyanza,Other Cereals,58.02404663,63.25356
2021,Season B,Nyanza,Cassava,24382.03886,8432.189
2021,Season B,Nyanza,Sweet potatoes,20312.98859,2226.598
2021,Season B,Nyanza,Irish potatoes,1117.567955,354.5012
2021,Season B,Nyanza,Yams & Taro,1975.02546,511.3786
2021,Season B,Nyanza,Cooking Banana,2453.401204,633.0899
2021,Season B,Nyanza,Dessert banana,3011.784161,1179.587
2021,Season B,Nyanza,Banana for beer,4393.809894,1912.296
2021,Season B,Nyanza,Bush bean,5901.753864,8841.351
2021,Season B,Nyanza,Climbing bean,1710.789421,2149.211
2021,Season B,Nyanza,Peas,17.62902548,29.28143
2021,Season B,Nyanza,Ground nuts,352.0940765,1022.185
2021,Season B,Nyanza,Soya beans,424.4816932,1243.769
2021,Season B,Nyanza,Vegetables,4487.360879,325.8843
2021,Season B,Nyanza,Fruits,454.5076761,165.4545
2021,Season B,Nyanza,Fodder crops,1390.334997,257.6636
2021,Season B,Nyanza,Other crops,793,1747.82464
2021,Season B,Gisagara,Maize,2370.302026,2244.443
2021,Season B,Gisagara,Sorghum,3636.045603,4386.693
2021,Season B,Gisagara,Paddy rice,11248.01844,3183.686
2021,Season B,Gisagara,Wheat,NA,NA
2021,Season B,Gisagara,Other Cereals,139.8884891,174.1118
2021,Season B,Gisagara,Cassava,44083.54737,4141.914
2021,Season B,Gisagara,Sweet potatoes,12598.91077,2357.194
2021,Season B,Gisagara,Irish potatoes,434.6526428,171.9296
2021,Season B,Gisagara,Yams & Taro,732.2324209,202.065
2021,Season B,Gisagara,Cooking Banana,4665.990059,853.8772
2021,Season B,Gisagara,Dessert banana,4460.695623,1237.417
2021,Season B,Gisagara,Banana for beer,7772.526431,2103.712
2021,Season B,Gisagara,Bush bean,6892.567773,11768.61
2021,Season B,Gisagara,Climbing bean,1414.033115,1676.735
2021,Season B,Gisagara,Peas,22.25525914,39.23923
2021,Season B,Gisagara,Ground nuts,316.9730344,742.6759
2021,Season B,Gisagara,Soya beans,861.3371571,2061.822
2021,Season B,Gisagara,Vegetables,3512.161114,331.5908
2021,Season B,Gisagara,Fruits,2205.228893,968.1849
2021,Season B,Gisagara,Fodder crops,883.8184425,107.6285
2021,Season B,Gisagara,Other crops,838,656.2468851
2021,Season B,Nyaruguru,Maize,874.6078902,513.1069
2021,Season B,Nyaruguru,Sorghum,2320.870071,3676.867
2021,Season B,Nyaruguru,Paddy rice,NA,NA
2021,Season B,Nyaruguru,Wheat,442.3948434,520.7738
2021,Season B,Nyaruguru,Other Cereals,NA,NA
2021,Season B,Nyaruguru,Cassava,20763.8587,3675.002
2021,Season B,Nyaruguru,Sweet potatoes,32234.33264,4037.736
2021,Season B,Nyaruguru,Irish potatoes,11233.59761,1617.539
